6490736,NCT04626804,"",All,21 Years,95 Years,No,"","
        Inclusion Criteria:

          -  English speaking

          -  Established diagnosis of ADRD as defined by ICD-10 code

        Exclusion Criteria:

          -  Patient exclusion: MoCA score less than 6

          -  Caregiver exclusion: Caregivers who have dementia or a serious mental illness

          -  Caregiver exclusion: Unable to provide informed consent
      ","",
6490737,NCT04626791,"",All,18 Years,75 Years,No,"","
        Inclusion Criteria:

          -  No prior therapy for mantle cell lymphoma (MCL)

          -  MCL in need of systemic therapy, and potentially eligible for ASCT as assessed by the
             treating physician

          -  Documented histological confirmation of MCL by local institutional review

          -  Documented, fludeoxyglucose F-18 (FDG)-avid measurable disease (at least 1 lesion >=
             1.5 cm in diameter) as detected by positron emission tomography (PET)/computed
             tomography (CT) and as defined and includes measurable nodal and extranodal disease
             sites, or splenomegaly measuring more than 13 cm in vertical length

          -  Eastern Cooperative Oncology Group (ECOG) performance status (PS) 0, 1, 2

          -  Absolute neutrophil count (ANC) >= 1000/mm^3 or >= 500/mm^3 if due to lymphomatous
             marrow or spleen involvement (obtained =< 30 days prior to registration)

          -  Platelet count >= 100,000/mm^3 or >= 75,000/mm^3 if due to lymphomatous marrow or
             spleen involvement (obtained =< 30 days prior to registration)

          -  Total bilirubin =< 1.5 x upper limit of normal (ULN) (unless documented Gilbert's
             syndrome, for which total bilirubin =< 3 x upper limit of normal [ULN] is permitted)
             (obtained =< 30 days prior to registration)

          -  Aspartate transaminase (AST) =< 3 x ULN (obtained =< 30 days prior to registration)

          -  Prothrombin time (PT)/international normalized ratio (INR) or partial thromboplastin
             time (PTT) =< 2 x ULN, unless elevated due to a lupus anticoagulant (obtained =< 30
             days prior to registration)

          -  Calculated creatinine clearance must be >= 30 ml/min using the Cockcroft-Gault formula
             (obtained =< 30 days prior to registration)

          -  Negative pregnancy test done within =< 14 days prior to registration for women of
             childbearing potential only

          -  For women childbearing potential (WOCBP, defined as premenopausal women capable of
             becoming pregnant): Must agree to use of highly effective method of birth control
             during study therapy and until 12 months after last dose of study therapy.
             ('Acceptable' methods are not adequate. Highly effective methods are defined by
             Clinical Trials Facilitation and Coordination Group [CTFG] as having a failure rate of
             < 1% per year)

          -  Men must agree to use barrier contraception starting with the first dose of study
             therapy and through 180 days after completion of study therapy

          -  Provide informed written consent

          -  Willing to return to enrolling institution for follow-up (during the Active Monitoring
             Phase of the study)

          -  Hematologic labs must be obtained within =< 14 days of registration

          -  Willing and able to participate in all required evaluations and procedures in this
             study protocol

          -  Ability to understand the purpose and risks of the study and provide signed and dated
             informed consent and authorization to use protected health information

        Exclusion Criteria:

          -  Prior systemic treatment for mantle cell lymphoma. Short course of steroids (=< 7
             days) for symptom management or localized radiation is permissible, as long as
             measurable disease outside of the radiation field exists

          -  Peripheral neuropathy or neuropathic pain of grade 2 or worse as assessed by the
             investigator

          -  Prior exposure to bortezomib or a BTK inhibitor

          -  Prior anthracycline exposure unless cumulative prior exposure is under 150 mg per
             square meter

          -  Requiring anticoagulation with warfarin or equivalent vitamin k antagonist

          -  Uncontrolled AIHA (autoimmune hemolytic anemia) or ITP (idiopathic thrombocytopenia
             purpura)

          -  Active bleeding or history of bleeding diathesis (e.g. hemophilia or von Willebrand
             disease)

          -  History of stroke or intracranial hemorrhage within 6 months prior to enrollment

          -  Requires treatment with a strong cytochrome P450 3A4 (CYP3A4) inhibitor/inducer

          -  Requiring treatment with a proton pump inhibitor. Examples include: dexlansoprazole,
             esomeprazole, lansoprazole, omeprazole, pantoprazole, rabeprazole, or therapeutic
             class equivalents

               -  Note: H2-receptor agonists are not exclusionary

          -  History of allergic reactions attributed to acalabrutinib, cytarabine, bortezomib,
             boron, or any of the other agents administered as part of the therapeutic regimen in
             this study

          -  Active systemic fungal, bacterial, viral, or other infection that is worsening
             (defined as increasing signs/symptoms of infection during screening) or, requires
             intravenous antibiotic therapy

          -  Active or chronic uncontrolled hepatitis B or hepatitis C infection. Patients with
             positive hepatitis B core antibody positive require negative polymerase chain reaction
             (PCR) prior to enrollment. Hepatitis B surface antigen positive or PCR positive
             patients will be excluded. Patients with hepatitis C must have negative hepatitis C
             virus (HCV) ribonucleic acid (RNA) for inclusion

          -  Co-morbid systemic illnesses or other severe concurrent disease (including major
             surgery within 2 weeks) which, in the judgment of the investigator, would make the
             patient inappropriate for entry into this study or interfere significantly with the
             proper assessment of safety and toxicity of the prescribed regimens

          -  Known to be human immunodeficiency virus (HIV) positive since antiretroviral therapy
             has a potential for drug interactions with acalabrutinib

          -  Uncontrolled intercurrent illness including, but not limited to, ongoing or active
             infection, symptomatic congestive heart failure or low cardiac ejection fraction (New
             York Heart Association [NYHA] class 3-4 or ejection fraction [EF] < 45%), unstable
             angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that
             would limit compliance with study requirements

          -  Receiving any other investigational agent which would be considered as a treatment for
             the primary neoplasm

          -  Other active malignancy =< 2 years prior to registration. EXCEPTIONS: Non-melanotic
             skin cancer localized prostate cancer, or carcinoma-in-situ of the breast or cervix.
             NOTE: If there is a history or prior malignancy, patients must not be receiving other
             specific treatment for their cancer

          -  Pregnant and/or breastfeeding

          -  Has difficulty with or is unable to swallow oral medication, or has significant
             gastrointestinal disease that would limit absorption of oral medication

          -  Presence of a gastrointestinal ulcer diagnosed by endoscopy within 3 months before
             screening. unless directly due to MCL Involvement by endoscopic or histologic
             evaluation

          -  Major surgical procedure within 28 days of first dose of study drug. Note: If a
             subject had major surgery, they must have recovered adequately from any toxicity
             and/or complications from the intervention before the first dose of study drug

          -  Concurrent participation in another therapeutic clinical trial
      ","",
6490738,NCT04626778,"",All,18 Years,70 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Potential subjects must meet ALL of the following criteria:

               -  Subjects, ages 18-70, inclusive.

               -  Availability for the duration of this clinical research study.

               -  Good general health.

               -  At least 20 natural teeth.

               -  Gingivitis Index 1.0 (Löe-Silness).

               -  Signed Informed Consent Form

        Exclusion Criteria:

          -  Potential subjects must NOT HAVE ANY of the following conditions:

               -  Symptoms consistent with COVID-19 or have tested positive.

               -  Presence of orthodontic bands.

               -  Tumor(s) of the soft or hard tissues of the oral cavity.

               -  Advanced periodontal disease (purulent exudate, tooth mobility, and/or extensive
                  loss of periodontal attachment or alveolar bone) or peri-implantitis.

               -  Five or more carious lesions requiring immediate restorative treatment.

               -  Use of antibiotic one-month prior to entry into the study.

               -  Participation in any other clinical study or test panel within the one month
                  prior to entry into the study.

               -  Dental prophylaxis during the past two weeks prior to baseline examinations.

               -  History of allergies to oral care/personal care consumer products or their
                  ingredients.

               -  On any prescription medicines that might interfere with the study outcome.

               -  An existing medical condition that prohibits not eating or drinking for periods
                  up to 4 hours.

               -  History of alcohol or drug abuse.

               -  Self-reported pregnant or lactating subjects.
      ","",
6491025,NCT04623034,"",All,21 Years,55 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Volunteers meeting all of the following criteria will be considered for enrollment in
             the study:

               1. Availability for the entire study period

               2. Motivated volunteer and absence of intellectual problems likely to limit the
                  validity of consent to participate in the study or the compliance with protocol
                  requirements; ability to cooperate adequately; ability to understand and observe
                  the instructions of the physician or designee

               3. Male or female volunteer (Male only for Stage 1 - Cohort 1)

               4. A female volunteer must meet one of the following criteria:

                    1. Participant is of childbearing potential and agrees to use one of the
                       accepted contraceptive regimens throughout her entire participation in the
                       study. An acceptable method of contraception includes one of the following:

                         -  Abstinence from heterosexual intercourse

                         -  Systemic contraceptives (birth control pills, injectable/implantable
                            /insertable hormonal birth control products, transdermal patch)

                         -  Intrauterine device

                         -  Condom with spermicide or

                    2. Participant is of non-childbearing potential, defined as a female who had
                       had a hysterectomy or tubal ligation, is clinically considered infertile or
                       is in a menopausal state (at least 1 year without menses)

               5. Volunteer aged of at least 21 years but not older than 55 years

               6. Volunteer with a body mass index (BMI) greater than or equal to 18.50 and below
                  30.00 kg/m2

               7. Non- or ex smokers; an ex-smoker being defined as someone who completely stopped
                  smoking for at least 6 months before day 1 of this study.

               8. Clinical laboratory values within the laboratory's stated normal range; if not
                  within this range, they must be without any clinical significance

               9. Have no clinically significant diseases captured in the medical history or
                  evidence of clinically significant findings on physical examination and/or
                  clinical laboratory evaluations (hematology, general biochemistry, ECG and
                  urines)

              10. Willingness to adhere to the protocol requirements as evidenced by the informed
                  consent form (ICF) duly read, signed and dated by the volunteer

        The informed consent form must be signed by all volunteers, prior to their participation in
        the study.

        Exclusion Criteria:

          -  Volunteers presenting any of the following will not be included in the study:

               1. Females who are pregnant or are lactating

               2. History of significant hypersensitivity to S-Adenosylmethionine or any related
                  products (including excipients of the formulations) as well as severe
                  hypersensitivity reactions (like angioedema) to any drugs

               3. Presence of significant gastrointestinal, liver or kidney disease, or any other
                  conditions known to interfere with the absorption, distribution, metabolism or
                  excretion of drugs or known to potentiate or predispose to undesired effects

               4. History of significant gastrointestinal, liver or kidney disease that may affect
                  drug bioavailability

               5. Presence of significant cardiovascular, pulmonary, hematologic, neurological,
                  psychiatric, endocrine, immunologic or dermatologic disease

               6. Suicidal tendency, history of or disposition to seizures, state of confusion,
                  clinically relevant psychiatric diseases

               7. Presence of out-of-range cardiac interval (PR < 110 msec, PR > 220 msec, QRS < 60
                  msec, QRS >119 msec, QTc > 450 msec for males and > 460 msec for females) on the
                  screening ECG or other clinically significant ECG abnormalities

               8. Presence or history of bipolar disorder

               9. Maintenance therapy with any drug, or significant history of drug dependency or
                  alcohol abuse (> 3 units of alcohol per day, intake of excessive alcohol, acute
                  or chronic)

              10. Any clinically significant illness in the previous 28 days before day 1 of this
                  study

              11. Use of any enzyme-modifying drugs, including strong inhibitors of cytochrome P450
                  (CYP) enzymes (such as cimetidine, fluoxetine, quinidine, erythromycin,
                  ciprofloxacin, fluconazole, ketoconazole, diltiazem and HIV antivirals) and
                  strong inducers of CYP enzymes (such as barbiturates, carbamazepine,
                  glucocorticoids, phenytoin, rifampin and St John's Wort), in the previous 28 days
                  before day 1 of this study

              12. Any history of tuberculosis and/or prophylaxis for tuberculosis

              13. Positive urine screening of alcohol and/or drugs of abuse

              14. Positive results to HIV Ag/Ac Combo, HBsAg (B) (hepatitis B) or anti-HCV (C)
                  tests

              15. Females who are pregnant according to a positive serum pregnancy test

              16. Volunteers who took an Investigational Product (in another clinical trial) or
                  donated 50 mL or more of blood in the previous 28 days before day 1 of this study

              17. Donation of 500 mL or more of blood (Canadian Blood Services, Hema-Quebec,
                  clinical studies, etc.) in the previous 56 days before day 1 of this study

        No subjects will be allowed to enroll in this study more than once (i.e. if the study is
        conducted with more than 1 group).
      ","",
6490741,NCT04626739,"",All,18 Years,75 Years,No,"","
        Inclusion Criteria:

          1. Fully understand and voluntarily sign the informed consent, and are willing and able
             to comply with the visit, treatment protocol, laboratory examination and other
             requirements of the study as set out in the trial procedure sheet;

          2. Cd19-positive R/R NHL patients: recurrent or refractory patients were defined as
             diffuse large B cell lymphoma (DLBCL), follicular lymphoma (FL), mantle cell lymphoma
             (MCL), mucosa-associated lymphoid tissue lymphoma (MALTL), and Burkit lymphoma (BL)
             diagnosed by histopathology.

             To standard treatment for primary drug resistance, or after treatment for at least two
             line standard specification treatment of PD, or the last treatment effect for SD and
             duration less than 6 months, or CD20 positive patients by the resistance against CD20
             single treatment is invalid or has a relapse, or autologous hematopoietic stem cell
             transplantation in PD or 12 months after the confirmed by biopsy has a relapse, or to
             save patients after autologous hematopoietic stem cell transplantation for at the end
             of the line no ease or relapse after treatment;

          3. There should be at least one measurable tumor focal point;

          4. Karnofsky [2] score 50 or more;

          5. Tumor cells were CD19 positive by immunohistochemistry or flow cytometry;

          6. The expected survival time is greater than 3 months;

          7. Pregnancy tests for women of childbearing age must be negative; Both men and women
             should agree to use effective contraceptives during treatment and for the following 1
             year;

        Exclusion Criteria:

          1. Serious cardiac insufficiency, left ventricular ejection fraction<50;

          2. Has a history of severe pulmonary function damaging;

          3. Merging other malignant tumor;

          4. Merging uncontrolled infection;

          5. Merging the metabolic diseases (except diabetes);

          6. Merging severe autoimmune diseases or immunodeficiency disease;

          7. patients with active hepatitis B or hepatitis C;

          8. patients with HIV infection;

          9. Has a history of serious allergies on Biological products (including antibiotics);

         10. Happened in 3 ~ 4 acute GvHD after allogeneic hematopoietic stem cell transplantation
             on recurring patients;

         11. Pregnancy or lactation women;

         12. Any situation that would increase dangerousness of subjects or disturb the outcome of
             the clinical study according to the researcher's evaluation.
      ","",
6490742,NCT04626726,"",All,14 Years,65 Years,No,"","
        Inclusion Criteria:

          1. Be diagnosed a kind of Relapsed or Refractory Haematopoietic and Lymphoid
             Malignancies:

          2. ECOG score≤2;

          3. To be aged 1 to 65 years;

          4. More than a month lifetime from the consent signing date.

        Exclusion Criteria:

          1. Serious cardiac insufficiency, left ventricular ejection fraction<50%;

          2. Has a history of severe pulmonary function damaging;

          3. Merging other progressing malignant tumor;

          4. Merging uncontrolled infection;

          5. Merging the metabolic diseases (except diabetes);

          6. Merging severe autoimmune diseases or immunodeficiency disease;

          7. Patients with active hepatitis B or hepatitis C;

          8. Patients with HIV infection;

          9. Has a history of serious allergies on Biological products (including antibiotics);

         10. Has acute GvHD on allogeneic hematopoietic stem cell transplantation patients after
             stopping immunosuppressants a month;

         11. Pregnancy or lactation women;

         12. Any situation that would increase dangerousness of subjects or disturb the outcome of
             the clinical study according to the researcher's evaluation.
      ","",
6490743,NCT04626713,"",All,21 Years,35 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Aged between 21 and 35 years old (inclusive).

          -  Literate in English.

          -  Computer literate and has access to a Windows 10 desktop or laptop

          -  Beck Anxiety Inventory II total score ≥ 16

        Exclusion Criteria:

          -  Diagnosis (as defined by DSM-5) of: any anxiety disorder induced by medication,
             substance, or another medical condition; obsessive compulsive disorder; bipolar
             disorder; any psychotic disorder (lifetime); intellectual disability (i.e. IQ < 70);
             autism spectrum disorder; attention-deficit/ hyperactivity disorder

          -  History of substance or drug use disorder (as per DSM-5 criteria) within the last 3
             months

          -  Neurological disorders or insults (e.g. epilepsy, cerebrovascular accidents)

          -  Metal in the cranium, skull defects, or skin lesions on scalp (cuts, abrasions, rash)
             at proposed electrode sites

          -  Gross visual and hearing impairments

          -  Irregular heart rhythms or heart problems, severe visual or hearing impairment

          -  Prior experience with mindfulness-based therapy (e.g. mindfulness-based stress
             reduction [MBSR], mindfulness-based cognitive therapy [MBCT])
      ","",
6490744,NCT04626700,"",All,18 Years,100 Years,No,"","
        Inclusion Criteria:

          -  mild to moderate OSA

        Exclusion Criteria:

          -  hypopharynx obstruction

          -  ASA classification of physical status)>3

          -  allergy toDexmedetomidine

          -  COPD stage IV

          -  Asthma with exacerbation

          -  severe CHF

          -  age < 18 year-old

          -  claustraphobia

          -  any reason : can not tolerate CPAP

          -  second or third degree AVB
      ","",
6490855,NCT04625257,Probability Sample,All,18 Years,N/A,No,"Symptomatic patients arriving at the COVID-19 test center Spenglerpark in Muenchenstein/
        Switzerland to get tested for COVID-19","
        Inclusion Criteria:

          -  symptomatic patients getting tested for COVID-19

        Exclusion Criteria:

          -  mentally incompetent adults
      ","",
6493389,NCT04592263,Non-Probability Sample,All,18 Years,N/A,No,Setting: Primary Care Centers of Ecuador,"
        Inclusion Criteria:

          -  Persons with diabetes

          -  Users of the Health National System

          -  From rural and urban areas of Ecuador

        Exclusion Criteria:

          -  History of ischemic vascular events. (myocardial infarction and stroke)

          -  People with neurological or psychiatric pathology that prevents the understanding of
             the questions.
      ","",
6490747,NCT04626661,Non-Probability Sample,All,18 Years,N/A,Accepts Healthy Volunteers,"The study population will consist, initially, of healthy volunteers. This group was chosen
        to perform measurements on, to eliminate the effect of critical illness and interventions
        on the ICU and to better explore the effect of time-since-application of the ALA-patches.
        Neurosurgical ICU/MC patients will subsequently be included to further explore the effect
        of critical illness (ICU admission). Since this cohort of patients receives minimal
        interventions, they are ideal to limit potential affecters on the between- and therefore
        also the within-subject variability.","
        Inclusion Criteria:

          -  Age of patient is at least 18 years

          -  Healthy participants, defined as the absence of active or chronic disease (applicable
             only to healthy volunteer group).

          -  Patients are admitted to the ICU or MC after neurosurgery (applicable only to
             neurosurgery group).

        Exclusion Criteria:

          -  patients without a legal representative in case the patient is not able to give
             informed consent

          -  pregnant or breast feeding women since there is no adequate data from the use of ALA
             in pregnant or breast feeding women

          -  patients with porphyria and/or known photodermatosis

          -  patients with hypersensitivity to the active substance or to the plaster material of
             ALA

          -  insufficient comprehensibility of the Dutch language
      ","",
6490748,NCT04626648,"",All,N/A,N/A,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Surgeon within five years of specialization with basic laparoscopic skills, able to
             perform an appendectomy

        Exclusion Criteria:

          -  diabetes

          -  Addison's disease

          -  medication with steroids or medication that affect heart rate (beta-blockers, calcium
             antagonists, antiarrhythmics, and digitalis) Smoking
      ","",
6490749,NCT04626635,"",All,18 Years,N/A,No,"","
        Key Inclusion Criteria:

          1. ≥18 years of age (≥20 years of age for patients enrolled in Japan)

          2. Has an Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1

          3. Has histologically or cytologically confirmed cancer that meets criteria as defined in
             the protocol

          4. Is anti-PD-1/PD-L1 naïve, defined as never having previously been treated with a drug
             that targets the PD-1 or PD-L1 pathway

          5. Has at least 1 lesion that meets study criteria as defined in the protocol

          6. Willing to provide tumor tissue from newly obtained biopsy (at a minimum core biopsy)
             from a tumor site that has not been previously irradiated

          7. Has adequate organ and bone marrow function as defined in the protocol

          8. In the judgement of the investigator, has a life expectancy of at least 3 months

        Key Exclusion Criteria:

          1. Is currently participating in another study of a therapeutic agent

          2. Has participated in any study of an investigational agent or an investigational device
             within 4 weeks of the first administration of study drug as defined in the protocol

          3. Has received treatment with an approved systemic therapy within 4 weeks of the first
             administration of study drug or has not yet recovered (ie, grade 1 or baseline) from
             any acute toxicities

          4. Has received recent anti-EGFR antibody therapy as defined in the protocol

          5. Has received radiation therapy or major surgery within 14 days of the first
             administration of study drug or has not recovered (ie, grade 1 or baseline) from
             adverse events

          6. Has received any previous systemic, non-immunomodulatory biologic therapy within 4
             weeks of first administration of study drug.

          7. Has had prior anti-cancer immunotherapy within 5 half-lives prior to study drug as
             defined in the protocol

          8. Has second malignancy that is progressing or requires active treatment as defined in
             the protocol

          9. Has any condition requiring ongoing/continuous corticosteroid therapy (>10 mg
             prednisone/day or anti-inflammatory equivalent) within 1-2 weeks prior to the first
             dose of study drug as defined in the protocol

         10. Has ongoing or recent (within 5 years) evidence of significant autoimmune disease or
             any other condition that required treatment with systemic immunosuppressive treatments
             as defined in the protocol

         11. Has untreated or active primary brain tumor, CNS metastases, leptomeningeal disease,
             or spinal cord compression

         12. Has encephalitis, meningitis, organic brain disease (eg, Parkinson's disease) or
             uncontrolled seizures within 1 year prior to the first dose of study drug

         13. Has any ongoing inflammatory skin disease as defined in the protocol NOTE: Other
             protocol-defined Inclusion/ Exclusion Criteria apply
      ","",
6490750,NCT04626622,Non-Probability Sample,All,18 Years,30 Years,Accepts Healthy Volunteers,"The young people over the age of 18 who had no symptoms of acute respiratory viral
        infections (ARVI) and influenza at the time of inclusion and had not taken any antiviral
        medications to prevent ARVI and influenza than 30 days prior to inclusion in this study.","
        Inclusion Criteria:

          -  signed informed consent to participate in the study.

          -  age from 18 to 30 years.

          -  the subject of the study does not have symptoms of ARVI and influenza at the time of
             inclusion in the study.

          -  there are no contraindications to the use of Kagocel: pregnancy and lactation,
             hypersensitivity to the components of the drug, lactase deficiency, lactose
             intolerance, glucose-galactose malabsorption (only for the group receiving kagocel
             prevention).

          -  the subject of the study should not to take other medications to prevent colds and flu
             while participating in the study.

          -  no history of participation in a clinical trial of any drug less than 30 days prior to
             inclusion in this study.

          -  no history of treatment by interferon or interferon inducers less than 30 days prior
             to inclusion in this study.

        Exclusion Criteria:

          -  no exclusion criteria except participating in a current clinical trial because of
             non-interventional study design
      ","",
6490751,NCT04626609,Non-Probability Sample,All,18 Years,N/A,Accepts Healthy Volunteers,Subjects undergoing gastroscopy at the outpatients clinic of the Medical University of Graz,"
        Inclusion Criteria:

          -  diagnosed or suspected EoE or GERD

          -  without esophageal diseases

          -  with signed informed consent

        Exclusion Criteria:

          -  viral or parasitic diseases (e.g. herpes, candidiasis)

          -  eosinophilic gastroenteritis, hypereosinophilic syndrome, Crohn's disease

          -  autoimmune diseases

          -  unable to give informed consent

          -  immunosuppressive therapy
      ","",
6490752,NCT04626596,"",Female,N/A,35 Years,No,"","
        Inclusion Criteria:

          -  Not diagnosed with perimenopause or menopause.

          -  Heterosexually active with a partner who is not known to be subfertile, sterilized, or
             infertile, and is seeking contraception for pregnancy.

          -  Palpable intact ENG implant in the upper inner-arm for 36 months from the date of
             insertion at the time of enrollment, and has documentation of the insertion date (for
             example, Nexplanon user card or medical record).

          -  Does not desire a pregnancy within the 24 months after enrollment, is willing to
             continue use of the implant for an additional 24 months, and is not intending to use
             any other form of contraception (eg, condoms) from enrollment until after implant
             removal at 24 months post enrollment.

          -  Good physical and mental health in the medical judgment of the investigator.

          -  History of regular menstrual cycles of 21 to 35 days before the insertion of the ENG
             implant or before hormonal contraceptive use (which may have preceded the current
             implant use).

          -  Able and willing to adhere to all required study procedures, including study visits
             and eDiary entries, and not planning to relocate during the study.

        Exclusion Criteria:

          -  Conceived a pregnancy during use of the current implant or a past contraceptive
             implant.

          -  Known or suspected pregnancy at the time of screening or enrollment visit.

          -  History of subfertility or infertility.

          -  Breastfeeding.

          -  Untreated gonorrhea, chlamydia, or trichomonas or symptomatic vaginitis/cervicitis.

          -  Significantly abnormal Pap test either at screening or documented in the 36-month
             period prior to enrollment.

          -  Current use of an intrauterine device/intrauterine system (IUD/IUS).

          -  Presence of more than one ENG implant.

          -  Use of daily/monthly hormonal contraceptives, sex steroids, or GnRH agonist/antagonist
             within 3 months prior to enrollment.

          -  Use of injectable hormonal contraceptive with 3-month duration within 9 months prior
             to enrollment.

          -  Use of injectable GnRH agonist with 3-month duration within 10 months prior to
             enrollment .

          -  Use of medications that induce liver enzymes within 2 months prior to enrollment.

          -  Untreated or unresolved vaginal bleeding or spotting attributable to underlying
             pathology in the 12 months before screening.

          -  Frequent, prolonged, or excessive vaginal bleeding/spotting in the 12 months prior to
             screening which has not been evaluated to detect underlying pathology.

          -  History of venous thromboembolism or arterial thromboembolism, transient ischemic
             attack, angina pectoris, or claudication.

          -  Any condition associated with an increased risk of venous thromboembolism.

          -  Uncontrolled or severe hypertension at screening visit.

          -  Clinically significant liver disease, including active viral hepatitis or cirrhosis.

          -  History of malignancy within 5 years before screening, except treated skin cancer.

          -  History of sex steroid-influenced malignancies (eg, genital organs, breasts).

          -  History or presence of liver tumors (benign or malignant).

          -  Known allergy/sensitivity or contraindication to the ENG implant or lidocaine with
             epinephrine.

          -  History of drug or alcohol abuse or dependence within 24 months prior to enrollment.
             Routine use of alcohol or marijuana that is not considered abuse or dependence is not
             exclusionary.

          -  Use of an investigational drug and/or participation in any other clinical study within
             2 months prior to enrollment.

          -  Staff or immediate family members of the investigational site or Sponsor directly
             involved with this study.
      ","",
6490753,NCT04626583,"",All,18 Years,N/A,No,"","
        Inclusion Criteria:

        Age:

        • Patients 18 years of age or older

        Visual Acuity:

        • Best corrected distance visual acuity (BCDVA) score ≤ 75 ETDRS letters, (≥ 0.2 LogMAR, ≤
        20/32 Snellen or ≤ 0.625 decimal fraction) in the affected eye.

        Ocular Health:

          -  Patients with stage 2 (persistent epithelial defect, PED; without stromal loss) or
             stage 3 (corneal ulcer; with stromal loss) neurotrophic keratopathy limited to ≤80%
             corneal diameter. Stromal loss in corneal ulcers cannot exceed 50%.

          -  Etiology of all persistent epithelial defects and corneal ulcers will be neurotrophic
             in nature. Neurotrophic keratopathy may be due to previous trauma such as chemical and
             thermal burns, systemic diseases like diabetes, post-infectious keratitis such as
             herpetic disease, or cranial nerve V palsies such as surgery for trigeminal neuralgia.

          -  PED or corneal ulceration refractory to one or more conventional non-surgical
             treatments (e.g., preservative-free artificial tears, gels or ointments;
             discontinuation of preserved topical drops and medications that can decrease corneal
             sensitivity; therapeutic contact lenses).

          -  No objective clinical evidence of improvement in the PED or corneal ulceration within
             the week prior to study enrolment (e.g., ≤50% reduction in longest diameter in 1
             week).

          -  Evidence of decreased corneal sensitivity (≤ 4 cm using the Cochet-Bonnet
             aesthesiometer) within the area of the PED or corneal ulcer and outside of the area of
             the defect in at least one corneal quadrant.

        Study Procedures:

          -  Only patients who satisfy all Informed Consent requirements may be included in the
             study. The patient must read, sign, and date the Informed Consent document before any
             study-related procedures are performed. The Informed Consent form signed by patients
             must have been approved by the University of Illinois at Chicago Institutional Review
             Board (IRB) for the current study.

          -  Patients must have the ability and willingness to comply with study procedures.

        Exclusion Criteria:

        Visual Acuity:

          -  Patients with severe vision loss in the affected eye with no potential for visual
             improvement in the opinion of the investigator as a result of the study treatment.

        Ocular Health:

          -  Any active ocular infection (bacterial, viral, fungal or protozoal) or active ocular
             inflammation not related to PED in the affected eye.

          -  Any other ocular disease requiring topical ocular treatment in the affected eye during
             the course of the study treatment period. No topical treatments other than the study
             medications provided by the study sponsor or allowed by the study protocol can be
             administered in the affected eye during the course of the study treatment periods.

          -  Schirmer test without anesthesia ≤3 mm/5 minutes in the affected eye.

          -  Patients with severe blepharitis and/or severe meibomian gland disease in the affected
             eye.

          -  History of any ocular surgery (including laser or refractive surgical procedures) in
             the affected eye within the three months before study enrollment. An exception to the
             preceding statement will be allowed if the ocular surgery is considered to be the
             cause of the PED. Ocular surgery in the affected eye will not be allowed during the
             study treatment period and elective ocular surgery procedures should not be planned
             during the duration of the follow-up period.

          -  Prior surgical procedure(s) for the treatment of a PED (e.g., complete tarsorrhaphy,
             conjunctival flap, etc.) in the affected eye with the exception of amniotic membrane
             transplantation. Patients previously treated with amniotic membrane transplantation
             may only be enrolled two weeks after the membrane has disappeared within the area of
             the PED or corneal ulcer or at least six weeks after the date of the amniotic membrane
             transplantation procedure. Patients previously treated with Botox (botulinum toxin)
             injections used to induce pharmacologic blepharoptosis are eligible for enrollment
             only if the last injection was given at least 90 days prior to enrollment in the
             study.

          -  Anticipated need for punctual occlusion during the study treatment period. Patients
             with punctual occlusion or punctual plugs inserted prior to the study are eligible for
             enrollment provided that the punctual occlusion is maintained during the study.

          -  Evidence of corneal ulceration involving the posterior third of the corneal stroma,
             corneal melting or perforation in the affected eye.

          -  Presence or history of any ocular or systemic disorder or condition that might hinder
             the efficacy of the study treatment or its evaluation, could possibly interfere with
             the interpretation of study results, or could be judged by the investigator to be
             incompatible with the study visit schedule or conduct (e.g., progressive or
             degenerative corneal or retinal conditions, uveitis, optic neuritis, poorly controlled
             diabetes, autoimmune disease, systemic infection, neoplastic diseases).

          -  Any need for or anticipated change in the dose of systemic medications known to impair
             the function of the trigeminal nerve (e.g., neuroleptics, antipsychotic and
             antihistamine drugs). These treatments are allowed during the study if initiated prior
             to 30 days before study enrollment provided they remain stable throughout the course
             of the study treatment periods.

        Study Procedures:

          -  Known hypersensitivity to one of the components of the study or procedural medications
             (e.g., fluorescein).

          -  History of drug, medication or alcohol abuse or addiction.

          -  Use of any investigational agent within 4 weeks of screening visit.

          -  Participation in another clinical study at the same time as the present study.

          -  Participants who are pregnant at the time of study enrollment.
      ","",
